16,0.015625,1048576,16,3351.377000,284.143000,148.031500,136.111500,47316992,139.3203125
16,0.015625,1048576,64,5840.471000,1010.946500,525.443500,485.503000,165150720,155.6484375
16,0.015625,1048576,256,15985.308500,4058.102000,2123.900000,1934.202000,660602880,358.609375
